ntdid,4 Digit NTDID,name,reporter,mode,servicetype,time,Time Service Begins,Time Service Ends,veh_oper,veh_avai,Vehicles in Operation,vmt,vmt_rev,Deadhead Miles,Scheduled Revenue Miles,Total actual hours,Total actual revenue hours,Deadhead hours,Charter service hours,School bus hours,Trains in operation,Total actual miles,Total actual revenue miles,Deadhead Miles,Total actual hours,Total actual revenue hours,Deadhead hours,Unlinked Passenger Trips (UPT),ADA UPT,Sponsored Service,pmt,Days of service operated,Days not operated due to strikes,Strike Comment,Days not operated due to officially declared emergencies,Emergency Comment,BRT Non-Statutory Mixed Traffic,Mixed Traffic Right of Way (ROW)
90121,9121,Antelope Valley Transit Authority,Full Reporter: Operating,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90121,9121,Antelope Valley Transit Authority,Full Reporter: Operating,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90121,9121,Antelope Valley Transit Authority,Full Reporter: Operating,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90121,9121,Antelope Valley Transit Authority,Full Reporter: Operating,DR,PT,Average Typical Weekday,6:00:00 AM,7:30:00 PM,,,15,751,751,0,,26,26,0,,,,,,,,,,87,,,731,255,,,,,,
90121,9121,Antelope Valley Transit Authority,Full Reporter: Operating,DR,PT,Average Typical Saturday,8:00:00 AM,6:00:00 PM,,,12,354,354,0,,12,12,0,,,,,,,,,,43,,,341,52,,,,,,
90121,9121,Antelope Valley Transit Authority,Full Reporter: Operating,DR,PT,Average Typical Sunday,8:00:00 AM,6:00:00 PM,,,11,276,276,0,,9,9,0,,,,,,,,,,37,,,259,52,,,,,,
90121,9121,Antelope Valley Transit Authority,Full Reporter: Operating,DR,PT,Annual Total,,,15,15,,224531,224531,0,,8013,8013,0,0,0,,,,,,,,26380,26380,,217493,,,,,,0,0
90121,9121,Antelope Valley Transit Authority,Full Reporter: Operating,MB,PT,Average Weekday - AM Peak,6:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90121,9121,Antelope Valley Transit Authority,Full Reporter: Operating,MB,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90121,9121,Antelope Valley Transit Authority,Full Reporter: Operating,MB,PT,Average Weekday - PM Peak,,11:00:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90121,9121,Antelope Valley Transit Authority,Full Reporter: Operating,MB,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90121,9121,Antelope Valley Transit Authority,Full Reporter: Operating,MB,PT,Average Typical Weekday,6:00:00 AM,11:00:00 PM,,,41,7362,6765,597,6765,502,470,32,,,,,,,,,,11077,,,164162,255,,,,,,
90121,9121,Antelope Valley Transit Authority,Full Reporter: Operating,MB,PT,Average Typical Saturday,7:00:00 AM,7:00:00 PM,,,21,3377,3089,288,3089,235,220,15,,,,,,,,,,4869,,,75131,52,,,,,,
90121,9121,Antelope Valley Transit Authority,Full Reporter: Operating,MB,PT,Average Typical Sunday,7:00:00 AM,7:00:00 PM,,,21,3371,3083,288,3083,234,220,14,,,,,,,,,,3823,,,58994,52,,,,,,
90121,9121,Antelope Valley Transit Authority,Full Reporter: Operating,MB,PT,Annual Total,,,40,50,,2228414,2046097,182317,2046097,152531,142809,9722,,,,,,,,,,3276651,,,48835693,,,,,,0,487
90131,9131,City of Scottsdale - Scottsdale Trolley,Full Reporter: Operating,MB,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90131,9131,City of Scottsdale - Scottsdale Trolley,Full Reporter: Operating,MB,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90131,9131,City of Scottsdale - Scottsdale Trolley,Full Reporter: Operating,MB,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90131,9131,City of Scottsdale - Scottsdale Trolley,Full Reporter: Operating,MB,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90131,9131,City of Scottsdale - Scottsdale Trolley,Full Reporter: Operating,MB,PT,Average Typical Weekday,5:13:00 AM,11:19:00 PM,,,17,2033,1890,143,1890,216,169,47,,,,,,,,,,2693,,,8834,255,0,,0,,,
90131,9131,City of Scottsdale - Scottsdale Trolley,Full Reporter: Operating,MB,PT,Average Typical Saturday,5:43:00 AM,9:28:00 AM,,,17,1636,1493,143,1493,205,151,54,,,,,,,,,,2059,,,6132,52,0,,0,,,
90131,9131,City of Scottsdale - Scottsdale Trolley,Full Reporter: Operating,MB,PT,Average Typical Sunday,5:43:00 AM,9:28:00 AM,,,17,1486,1343,143,1343,198,136,62,,,,,,,,,,1857,,,5138,52,0,,0,,,
90131,9131,City of Scottsdale - Scottsdale Trolley,Full Reporter: Operating,MB,PT,Annual Total,,,17,17,,680716,629451,51265,629451,76020,57953,18067,0,0,,,,,,,,890403,,,2689017,,,,,,0,69
90134,9134,Peninsula Corridor Joint Powers Board dba: Caltrain,Full Reporter: Operating,CR,PT,Average Weekday - AM Peak,4:30:00 AM,9:00:00 AM,,,100,,,,,,,,,,20,,,,,,,,,,,,,,,,,
90134,9134,Peninsula Corridor Joint Powers Board dba: Caltrain,Full Reporter: Operating,CR,PT,Average Weekday - Midday,9:00:00 AM,3:00:00 PM,,,65,,,,,,,,,,13,,,,,,,,,,,,,,,,,
90134,9134,Peninsula Corridor Joint Powers Board dba: Caltrain,Full Reporter: Operating,CR,PT,Average Weekday - PM Peak,3:00:00 PM,7:00:00 PM,,,95,,,,,,,,,,19,,,,,,,,,,,,,,,,,
90134,9134,Peninsula Corridor Joint Powers Board dba: Caltrain,Full Reporter: Operating,CR,PT,Average Weekday - Other,,,,,40,,,,,,,,,,8,,,,,,,,,,,,,,,,,
90134,9134,Peninsula Corridor Joint Powers Board dba: Caltrain,Full Reporter: Operating,CR,PT,Average Typical Weekday,4:30:00 AM,1:34:00 AM,,,100,23161,22922,239,22928,666,633,33,,,20,4632,4584,48,133,127,6,59340,,,1289840,253,,,,,,
90134,9134,Peninsula Corridor Joint Powers Board dba: Caltrain,Full Reporter: Operating,CR,PT,Average Typical Saturday,7:00:00 AM,1:39:00 AM,,,35,8481,8393,88,8397,283,283,0,,,7,1727,1709,18,58,58,0,20340,,,492660,54,,,,,,
90134,9134,Peninsula Corridor Joint Powers Board dba: Caltrain,Full Reporter: Operating,CR,PT,Average Typical Sunday,8:00:00 AM,10:53:00 PM,,,35,7665,7585,80,7600,256,256,0,,,7,1533,1517,16,51,51,0,17280,,,382720,58,,,,,,
90134,9134,Peninsula Corridor Joint Powers Board dba: Caltrain,Full Reporter: Operating,CR,PT,Annual Total,,,100,118,,6910818,6775525,135293,6695023,202641,192572,10069,,,,1383834,1356758,27076,40584,38570,2014,17759504,,,389288711,,,,,,0,0
90134,9134,Peninsula Corridor Joint Powers Board dba: Caltrain,Full Reporter: Operating,MB,PT,Average Weekday - AM Peak,6:30:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90134,9134,Peninsula Corridor Joint Powers Board dba: Caltrain,Full Reporter: Operating,MB,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90134,9134,Peninsula Corridor Joint Powers Board dba: Caltrain,Full Reporter: Operating,MB,PT,Average Weekday - PM Peak,,7:30:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90134,9134,Peninsula Corridor Joint Powers Board dba: Caltrain,Full Reporter: Operating,MB,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90134,9134,Peninsula Corridor Joint Powers Board dba: Caltrain,Full Reporter: Operating,MB,PT,Average Typical Weekday,6:30:00 AM,8:05:00 PM,,,30,3146,2274,872,2274,268,203,65,,,,,,,,,,3646,,,11563,255,,,,,,
90134,9134,Peninsula Corridor Joint Powers Board dba: Caltrain,Full Reporter: Operating,MB,PT,Average Typical Saturday,7:33:00 AM,10:10:00 PM,,,3,285,138,147,138,33,26,7,,,,,,,,,,117,,,329,52,,,,,,
90134,9134,Peninsula Corridor Joint Powers Board dba: Caltrain,Full Reporter: Operating,MB,PT,Average Typical Sunday,7:33:00 AM,10:10:00 PM,,,2,249,117,132,117,27,22,5,,,,,,,,,,96,,,225,58,,,,,,
90134,9134,Peninsula Corridor Joint Powers Board dba: Caltrain,Full Reporter: Operating,MB,PT,Annual Total,,,30,30,,832454,594461,237993,594462,71731,54288,17443,0,0,,,,,,,,942400,,,2951744,,,,,,0,233
90136,9136,"Regional Public Transportation Authority, dba: Valley Metro",Full Reporter: Operating,DT,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90136,9136,"Regional Public Transportation Authority, dba: Valley Metro",Full Reporter: Operating,DT,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90136,9136,"Regional Public Transportation Authority, dba: Valley Metro",Full Reporter: Operating,DT,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90136,9136,"Regional Public Transportation Authority, dba: Valley Metro",Full Reporter: Operating,DT,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90136,9136,"Regional Public Transportation Authority, dba: Valley Metro",Full Reporter: Operating,DT,PT,Average Typical Weekday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90136,9136,"Regional Public Transportation Authority, dba: Valley Metro",Full Reporter: Operating,DT,PT,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90136,9136,"Regional Public Transportation Authority, dba: Valley Metro",Full Reporter: Operating,DT,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90136,9136,"Regional Public Transportation Authority, dba: Valley Metro",Full Reporter: Operating,DT,PT,Annual Total,,,127,127,,,3119987,,,,107328,,,,,,,,,,,398380,261930,0,3415881,365,0,,0,,0,0
90136,9136,"Regional Public Transportation Authority, dba: Valley Metro",Full Reporter: Operating,MB,PT,Average Weekday - AM Peak,6:00:00 AM,9:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90136,9136,"Regional Public Transportation Authority, dba: Valley Metro",Full Reporter: Operating,MB,PT,Average Weekday - Midday,9:00:00 AM,3:00:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90136,9136,"Regional Public Transportation Authority, dba: Valley Metro",Full Reporter: Operating,MB,PT,Average Weekday - PM Peak,3:00:00 PM,6:00:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90136,9136,"Regional Public Transportation Authority, dba: Valley Metro",Full Reporter: Operating,MB,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90136,9136,"Regional Public Transportation Authority, dba: Valley Metro",Full Reporter: Operating,MB,PT,Average Typical Weekday,3:53:00 AM,1:12:00 AM,,,285,82388,65267,17121,65097,5364,4693,671,,,,,,,,,,60536,,,278278,248,2,,,,,
90136,9136,"Regional Public Transportation Authority, dba: Valley Metro",Full Reporter: Operating,MB,PT,Average Typical Saturday,4:40:00 AM,12:58:00 AM,,,136,51376,37482,13894,37304,3142,2963,179,,,,,,,,,,30201,,,127928,51,1,,,,,
90136,9136,"Regional Public Transportation Authority, dba: Valley Metro",Full Reporter: Operating,MB,PT,Average Typical Sunday,4:47:00 AM,11:42:00 PM,,,92,21850,19460,2390,19468,1676,1594,82,,,,,,,,,,17905,,,80432,62,1,,,,,
90136,9136,"Regional Public Transportation Authority, dba: Valley Metro",Full Reporter: Operating,MB,PT,Annual Total,,,285,368,,13834170,11705441,2128729,11643392,995297,922605,72692,0,0,,,,,,,,17832432,,,81186252,,,,,,0,1456
90140,9140,Peoria Transit,Full Reporter: Operating,DR,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90140,9140,Peoria Transit,Full Reporter: Operating,DR,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90140,9140,Peoria Transit,Full Reporter: Operating,DR,DO,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90140,9140,Peoria Transit,Full Reporter: Operating,DR,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90140,9140,Peoria Transit,Full Reporter: Operating,DR,DO,Average Typical Weekday,6:00:00 AM,6:00:00 PM,,,5,430,399,31,,31,28,3,,,,,,,,,,100,,,600,251,0,,0,,,
90140,9140,Peoria Transit,Full Reporter: Operating,DR,DO,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90140,9140,Peoria Transit,Full Reporter: Operating,DR,DO,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90140,9140,Peoria Transit,Full Reporter: Operating,DR,DO,Annual Total,,,5,7,,107526,100425,7101,,7705,6904,801,,,,,,,,,,25054,895,,150566,,,,,,0,0
90142,9142,Unitrans - City of Davis/ASUCD,Full Reporter: Operating,MB,DO,Average Weekday - AM Peak,7:00:00 AM,10:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90142,9142,Unitrans - City of Davis/ASUCD,Full Reporter: Operating,MB,DO,Average Weekday - Midday,10:00:00 AM,3:00:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90142,9142,Unitrans - City of Davis/ASUCD,Full Reporter: Operating,MB,DO,Average Weekday - PM Peak,3:00:00 PM,7:00:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90142,9142,Unitrans - City of Davis/ASUCD,Full Reporter: Operating,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90142,9142,Unitrans - City of Davis/ASUCD,Full Reporter: Operating,MB,DO,Average Typical Weekday,6:30:00 AM,11:30:00 PM,,,36,844913,782580,62333,820136,82875,78431,4444,,,,,,,,,,3798563,,,8064349,248,,,,,,
90142,9142,Unitrans - City of Davis/ASUCD,Full Reporter: Operating,MB,DO,Average Typical Saturday,9:00:00 AM,6:00:00 PM,,,5,35861,34872,989,35046,2815,2720,95,,,,,,,,,,83371,,,235940,59,,,,,,
90142,9142,Unitrans - City of Davis/ASUCD,Full Reporter: Operating,MB,DO,Average Typical Sunday,9:00:00 AM,8:00:00 PM,,,5,31786,30382,1404,30784,2555,2399,156,,,,,,,,,,57133,,,163972,52,,,,,,
90142,9142,Unitrans - City of Davis/ASUCD,Full Reporter: Operating,MB,DO,Annual Total,,,36,48,,912560,847834,64726,885966,88245,83550,4695,561,0,,,,,,,,3939067,,,8464261,,,,,,0,87
90144,9144,Livermore / Amador Valley Transit Authority,Full Reporter: Operating,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90144,9144,Livermore / Amador Valley Transit Authority,Full Reporter: Operating,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90144,9144,Livermore / Amador Valley Transit Authority,Full Reporter: Operating,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90144,9144,Livermore / Amador Valley Transit Authority,Full Reporter: Operating,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90144,9144,Livermore / Amador Valley Transit Authority,Full Reporter: Operating,DR,PT,Average Typical Weekday,3:42:00 AM,1:44:00 AM,,,14,789,693,96,,89,73,16,,,,,,,,,,156,,,864,250,,,,,,
90144,9144,Livermore / Amador Valley Transit Authority,Full Reporter: Operating,DR,PT,Average Typical Saturday,4:57:00 AM,1:14:00 AM,,,6,331,273,58,,38,33,5,,,,,,,,,,58,,,363,57,,,,,,
90144,9144,Livermore / Amador Valley Transit Authority,Full Reporter: Operating,DR,PT,Average Typical Sunday,5:17:00 AM,1:14:00 AM,,,6,260,201,59,,43,31,12,,,,,,,,,,53,,,284,58,,,,,,
90144,9144,Livermore / Amador Valley Transit Authority,Full Reporter: Operating,DR,PT,Annual Total,,,17,32,,231518,199923,31595,,26816,21877,4939,,,,,,,,,,43739,43739,,252383,,,,,,0,0
90144,9144,Livermore / Amador Valley Transit Authority,Full Reporter: Operating,MB,PT,Average Weekday - AM Peak,5:30:00 AM,9:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90144,9144,Livermore / Amador Valley Transit Authority,Full Reporter: Operating,MB,PT,Average Weekday - Midday,9:00:00 AM,3:00:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90144,9144,Livermore / Amador Valley Transit Authority,Full Reporter: Operating,MB,PT,Average Weekday - PM Peak,3:00:00 PM,6:30:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90144,9144,Livermore / Amador Valley Transit Authority,Full Reporter: Operating,MB,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90144,9144,Livermore / Amador Valley Transit Authority,Full Reporter: Operating,MB,PT,Average Typical Weekday,3:42:00 AM,1:44:00 AM,,,49,7485,6331,1154,6325,485,435,50,,,,,,,,,,5727,,,27939,250,0,,0,,,
90144,9144,Livermore / Amador Valley Transit Authority,Full Reporter: Operating,MB,PT,Average Typical Saturday,4:57:00 AM,1:14:00 AM,,,14,2682,2538,144,2536,193,188,5,,,,,,,,,,2338,,,12976,57,0,,0,,,
90144,9144,Livermore / Amador Valley Transit Authority,Full Reporter: Operating,MB,PT,Average Typical Sunday,5:17:00 AM,1:14:00 AM,,,9,1651,1573,78,1571,114,111,3,,,,,,,,,,1503,,,8146,58,0,,0,,,
90144,9144,Livermore / Amador Valley Transit Authority,Full Reporter: Operating,MB,PT,Annual Total,,,49,75,,2119918,1818649,301269,1816914,138799,125826,12973,0,0,,,,,,,,1652151,,,8196907,,,,,,0,366
90146,9146,Foothill Transit,Full Reporter: Operating,MB,PT,Average Weekday - AM Peak,6:00:00 AM,9:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90146,9146,Foothill Transit,Full Reporter: Operating,MB,PT,Average Weekday - Midday,9:00:00 AM,3:00:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90146,9146,Foothill Transit,Full Reporter: Operating,MB,PT,Average Weekday - PM Peak,3:00:00 PM,7:00:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90146,9146,Foothill Transit,Full Reporter: Operating,MB,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90146,9146,Foothill Transit,Full Reporter: Operating,MB,PT,Average Typical Weekday,12:00:00 AM,11:59:00 PM,,,278,46332,33739,12593,33848,3045,2243,802,,,,,,,,,,47016,,,348875,254,,,,,,
90146,9146,Foothill Transit,Full Reporter: Operating,MB,PT,Average Typical Saturday,12:00:00 AM,11:59:00 PM,,,117,19683,17221,2462,17243,1487,1141,346,,,,,,,,,,23253,,,153081,52,,,,,,
90146,9146,Foothill Transit,Full Reporter: Operating,MB,PT,Average Typical Sunday,12:00:00 AM,11:59:00 AM,,,114,19707,17236,2471,17556,1490,1143,347,,,,,,,,,,16700,,,131252,59,,,,,,
90146,9146,Foothill Transit,Full Reporter: Operating,MB,PT,Annual Total,,,278,330,,14026500,10669167,3357333,10700739,942802,705570,237232,0,0,,,,,,,,14522170,,,104318378,,,,,,0,836
90147,9147,City of Los Angeles Department of Transportation,Full Reporter: Operating,CB,PT,Average Weekday - AM Peak,7:06:00 AM,9:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90147,9147,City of Los Angeles Department of Transportation,Full Reporter: Operating,CB,PT,Average Weekday - Midday,9:00:00 AM,4:15:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90147,9147,City of Los Angeles Department of Transportation,Full Reporter: Operating,CB,PT,Average Weekday - PM Peak,4:15:00 PM,7:00:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90147,9147,City of Los Angeles Department of Transportation,Full Reporter: Operating,CB,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90147,9147,City of Los Angeles Department of Transportation,Full Reporter: Operating,CB,PT,Average Typical Weekday,4:30:00 AM,10:00:00 PM,,,84,13168,6268,6900,6279,569,299,270,,,,,,,,,,6865,,,115043,261,,,,,,
90147,9147,City of Los Angeles Department of Transportation,Full Reporter: Operating,CB,PT,Average Typical Saturday,4:30:00 AM,10:00:00 PM,,,4,640,512,128,512,29,26,3,,,,,,,,,,758,,,925,52,,,,,,
90147,9147,City of Los Angeles Department of Transportation,Full Reporter: Operating,CB,PT,Average Typical Sunday,4:30:00 AM,10:00:00 PM,,,4,713,571,142,573,32,29,3,,,,,,,,,,758,,,1082,52,,,,,,
90147,9147,City of Los Angeles Department of Transportation,Full Reporter: Operating,CB,PT,Annual Total,,,84,103,,3507218,1692295,1814923,1695239,151613,80947,70666,,,,,,,,,,1870751,,,30130754,,,,,,0,893
90147,9147,City of Los Angeles Department of Transportation,Full Reporter: Operating,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90147,9147,City of Los Angeles Department of Transportation,Full Reporter: Operating,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90147,9147,City of Los Angeles Department of Transportation,Full Reporter: Operating,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90147,9147,City of Los Angeles Department of Transportation,Full Reporter: Operating,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90147,9147,City of Los Angeles Department of Transportation,Full Reporter: Operating,DR,PT,Average Typical Weekday,6:00:00 AM,5:00:00 PM,,,93,5228,4265,963,,620,477,143,,,,,,,,,,833,,,4029,261,,,,,,
90147,9147,City of Los Angeles Department of Transportation,Full Reporter: Operating,DR,PT,Average Typical Saturday,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
90147,9147,City of Los Angeles Department of Transportation,Full Reporter: Operating,DR,PT,Average Typical Sunday,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
90147,9147,City of Los Angeles Department of Transportation,Full Reporter: Operating,DR,PT,Annual Total,,,93,110,,1364583,1113254,251329,,161846,124482,37364,,,,,,,,,,217545,,,1051590,,,,,,0,0
90147,9147,City of Los Angeles Department of Transportation,Full Reporter: Operating,DT,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90147,9147,City of Los Angeles Department of Transportation,Full Reporter: Operating,DT,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90147,9147,City of Los Angeles Department of Transportation,Full Reporter: Operating,DT,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90147,9147,City of Los Angeles Department of Transportation,Full Reporter: Operating,DT,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90147,9147,City of Los Angeles Department of Transportation,Full Reporter: Operating,DT,PT,Average Typical Weekday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90147,9147,City of Los Angeles Department of Transportation,Full Reporter: Operating,DT,PT,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90147,9147,City of Los Angeles Department of Transportation,Full Reporter: Operating,DT,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90147,9147,City of Los Angeles Department of Transportation,Full Reporter: Operating,DT,PT,Annual Total,,,8,8,,,200676,,,,11836,,,,,,,,,,,90217,,,216786,365,,,,,0,0
90147,9147,City of Los Angeles Department of Transportation,Full Reporter: Operating,MB,PT,Average Weekday - AM Peak,7:06:00 AM,9:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90147,9147,City of Los Angeles Department of Transportation,Full Reporter: Operating,MB,PT,Average Weekday - Midday,9:00:00 AM,4:15:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90147,9147,City of Los Angeles Department of Transportation,Full Reporter: Operating,MB,PT,Average Weekday - PM Peak,4:15:00 PM,7:00:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90147,9147,City of Los Angeles Department of Transportation,Full Reporter: Operating,MB,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90147,9147,City of Los Angeles Department of Transportation,Full Reporter: Operating,MB,PT,Average Typical Weekday,4:30:00 AM,11:17:00 PM,,,168,18570,16576,1994,16828,1992,1869,123,,,,,,,,,,76098,,,101796,261,,,,,,
90147,9147,City of Los Angeles Department of Transportation,Full Reporter: Operating,MB,PT,Average Typical Saturday,4:30:00 AM,11:17:00 PM,,,107,11745,10287,1458,10291,1135,1067,68,,,,,,,,,,43345,,,53334,52,,,,,,
90147,9147,City of Los Angeles Department of Transportation,Full Reporter: Operating,MB,PT,Average Typical Sunday,4:30:00 AM,11:17:00 PM,,,36,6109,5372,737,5378,615,576,39,,,,,,,,,,24823,,,35729,52,,,,,,
90147,9147,City of Los Angeles Department of Transportation,Full Reporter: Operating,MB,PT,Annual Total,,,168,209,,5775224,5140542,634682,5206896,610878,573356,37522,,,,,,,,,,23406443,,,31200031,,,,,,0,798
90148,9148,Victor Valley Transit Authority,Full Reporter: Operating,CB,PT,Average Weekday - AM Peak,5:15:00 AM,7:50:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90148,9148,Victor Valley Transit Authority,Full Reporter: Operating,CB,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90148,9148,Victor Valley Transit Authority,Full Reporter: Operating,CB,PT,Average Weekday - PM Peak,4:15:00 PM,6:27:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90148,9148,Victor Valley Transit Authority,Full Reporter: Operating,CB,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90148,9148,Victor Valley Transit Authority,Full Reporter: Operating,CB,PT,Average Typical Weekday,3:10:00 AM,8:47:00 PM,,,7,1410,1032,378,1038,38,28,10,,,,,,,,,,236,,,13117,255,,,,,,
90148,9148,Victor Valley Transit Authority,Full Reporter: Operating,CB,PT,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90148,9148,Victor Valley Transit Authority,Full Reporter: Operating,CB,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90148,9148,Victor Valley Transit Authority,Full Reporter: Operating,CB,PT,Annual Total,,,7,15,,359535,263021,96514,264764,9615,7078,2537,,,,,,,,,,60246,,,3344858,,,,,,0,254
90148,9148,Victor Valley Transit Authority,Full Reporter: Operating,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90148,9148,Victor Valley Transit Authority,Full Reporter: Operating,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90148,9148,Victor Valley Transit Authority,Full Reporter: Operating,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90148,9148,Victor Valley Transit Authority,Full Reporter: Operating,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
