ntdid,lntdid,name,reporter,area,mode,servicetype,time,tstart,tend,veh_oper,veh_avai,trn_oper,veh_oper2,vmt,vmt_rev,vmt_dead,vmt_sche_rev,veh_hr,veh_hr_rev,veh_hr_dead,chrtr_hr,schl_hr,trn_mi,trn_mi_rev,trn_mi_dead,trn_hr,trn_hr_rev,trn_hr_dead,upt,ada_upt,spsr_upt,pmt,day_serv,day_nserv_str,strike,day_nser_emer,emer,mix_traffic,mix_traffic_drm
30075,3075,Delaware Transit Corporation,Full Reporter,Urban,DR,PT,Average Typical Saturday,5:00 AM,7:00 PM,,,,2,504,410,94,,23,21,2,,,,,,,,,30,,,513,51,,,1,snow,,
30075,3075,Delaware Transit Corporation,Full Reporter,Urban,DR,DO,Annual Total,,,265,295,,,9894012,8349690,1544322,,520820,463034,57786,,,,,,,,,932633,596885,,11283076,,,,,,,
30075,3075,Delaware Transit Corporation,Full Reporter,Urban,DR,PT,Annual Total,,,12,12,,,365189,296532,68657,,21145,19210,1935,,,,,,,,,49044,31388,,579512,,,,,,,
30075,3075,Delaware Transit Corporation,Full Reporter,Urban,MB,DO,Average Weekday - PM Peak,3:00 PM,5:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30075,3075,Delaware Transit Corporation,Full Reporter,Urban,MB,PT,Average Weekday - PM Peak,3:00 PM,6:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30075,3075,Delaware Transit Corporation,Full Reporter,Urban,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30075,3075,Delaware Transit Corporation,Full Reporter,Urban,MB,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30075,3075,Delaware Transit Corporation,Full Reporter,Urban,MB,DO,Average Weekday - Midday,9:00 AM,3:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30075,3075,Delaware Transit Corporation,Full Reporter,Urban,MB,PT,Average Weekday - Midday,9:00 AM,3:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30075,3075,Delaware Transit Corporation,Full Reporter,Urban,MB,DO,Average Weekday - AM Peak,6:00 AM,9:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30075,3075,Delaware Transit Corporation,Full Reporter,Urban,MB,PT,Average Weekday - AM Peak,6:00 AM,9:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30075,3075,Delaware Transit Corporation,Full Reporter,Urban,MB,DO,Average Typical Weekday,6:00 AM,2:59 AM,,,,173,24534,22621,1913,22719,1650,1542,108,,,,,,,,,28427,,,126816,256,,,,,,
30075,3075,Delaware Transit Corporation,Full Reporter,Urban,MB,PT,Average Typical Weekday,4:49 AM,2:59 AM,,,,31,5333,4688,645,4706,260,237,23,,,,,,,,,1163,,,11672,256,,,,,,
30075,3075,Delaware Transit Corporation,Full Reporter,Urban,MB,DO,Average Typical Sunday,7:00 AM,2:59 AM,,,,41,2958,2745,213,2960,207,195,12,,,,,,,,,4210,,,18621,51,,,1,Snow,,
30075,3075,Delaware Transit Corporation,Full Reporter,Urban,MB,PT,Average Typical Sunday,7:00 AM,2:59 AM,,,,8,1025,1024,1,1062,72,71,1,,,,,,,,,1078,,,2481,8,,,,,,
30075,3075,Delaware Transit Corporation,Full Reporter,Urban,MB,DO,Average Typical Saturday,7:00 AM,2:59 AM,,,,74,8619,7949,670,8303,589,551,38,,,,,,,,,11145,,,49544,53,,,1,Snow,,
30075,3075,Delaware Transit Corporation,Full Reporter,Urban,MB,PT,Average Typical Saturday,7:00 AM,2:59 AM,,,,8,911,910,1,944,77,76,1,,,,,,,,,1372,,,3603,9,,,,,,
30075,3075,Delaware Transit Corporation,Full Reporter,Urban,MB,DO,Annual Total,,,173,219,,,6888434,6352378,536056,6407023,464158,433803,30355,,,,,,,,,8082620,,,36040347,,,,,,,1369
30075,3075,Delaware Transit Corporation,Full Reporter,Urban,MB,PT,Annual Total,,,31,50,,,1381669,1214615,167054,1221708,67912,61810,6102,,,,,,,,,318674,,,3040239,,,,,,,824
30076,3076,Williamsburg Area Transit Authority,Full Reporter,Urban,DR,DO,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30076,3076,Williamsburg Area Transit Authority,Full Reporter,Urban,DR,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30076,3076,Williamsburg Area Transit Authority,Full Reporter,Urban,DR,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30076,3076,Williamsburg Area Transit Authority,Full Reporter,Urban,DR,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30076,3076,Williamsburg Area Transit Authority,Full Reporter,Urban,DR,DO,Average Typical Weekday,6:00 AM,9:00 PM,,,,4,322,222,100,,23,12,11,,,,,,,,,28,,,194,259,0,,0,,,
30076,3076,Williamsburg Area Transit Authority,Full Reporter,Urban,DR,DO,Average Typical Sunday,8:00 AM,9:00 PM,,,,4,124,85,39,,11,4,7,,,,,,,,,11,,,62,52,0,,0,,,
30076,3076,Williamsburg Area Transit Authority,Full Reporter,Urban,DR,DO,Average Typical Saturday,6:00 AM,9:00 PM,,,,4,198,137,61,,17,7,10,,,,,,,,,17,,,100,52,0,,0,,,
30076,3076,Williamsburg Area Transit Authority,Full Reporter,Urban,DR,DO,Annual Total,,,4,5,,,99965,68784,31181,,7261,3590,3671,0,0,,,,,,,8723,8723,0,60014,,,,,,,
30076,3076,Williamsburg Area Transit Authority,Full Reporter,Urban,MB,DO,Average Weekday - PM Peak,4:00 PM,9:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30076,3076,Williamsburg Area Transit Authority,Full Reporter,Urban,MB,PT,Average Weekday - PM Peak,,10:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30076,3076,Williamsburg Area Transit Authority,Full Reporter,Urban,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30076,3076,Williamsburg Area Transit Authority,Full Reporter,Urban,MB,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30076,3076,Williamsburg Area Transit Authority,Full Reporter,Urban,MB,DO,Average Weekday - Midday,12:00 PM,4:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30076,3076,Williamsburg Area Transit Authority,Full Reporter,Urban,MB,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30076,3076,Williamsburg Area Transit Authority,Full Reporter,Urban,MB,DO,Average Weekday - AM Peak,8:00 AM,12:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30076,3076,Williamsburg Area Transit Authority,Full Reporter,Urban,MB,PT,Average Weekday - AM Peak,9:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30076,3076,Williamsburg Area Transit Authority,Full Reporter,Urban,MB,DO,Average Typical Weekday,6:00 AM,9:00 PM,,,,20,3512,3369,143,3437,200,189,11,,,,,,,,,3224,,,19483,259,0,,0,,,
30076,3076,Williamsburg Area Transit Authority,Full Reporter,Urban,MB,PT,Average Typical Weekday,9:00 AM,10:00 PM,,,,13,687,635,52,687,81,77,4,,,,,,,,,4141,,,5736,261,0,,0,,,
30076,3076,Williamsburg Area Transit Authority,Full Reporter,Urban,MB,DO,Average Typical Sunday,8:00 AM,8:00 PM,,,,20,1351,1295,56,1322,77,73,4,,,,,,,,,1240,,,5598,52,0,,0,,,
30076,3076,Williamsburg Area Transit Authority,Full Reporter,Urban,MB,PT,Average Typical Sunday,9:00 AM,10:00 PM,,,,13,687,635,52,687,81,77,4,,,,,,,,,4153,,,5838,52,0,,0,,,
30076,3076,Williamsburg Area Transit Authority,Full Reporter,Urban,MB,DO,Average Typical Saturday,6:00 AM,9:00 PM,,,,20,2161,2073,88,2114,123,117,6,,,,,,,,,1984,,,10285,52,0,,0,,,
30076,3076,Williamsburg Area Transit Authority,Full Reporter,Urban,MB,PT,Average Typical Saturday,9:00 AM,10:00 PM,,,,13,687,635,52,687,81,77,4,,,,,,,,,4963,,,7746,52,0,,0,,,
30076,3076,Williamsburg Area Transit Authority,Full Reporter,Urban,MB,DO,Annual Total,,,20,23,,,1085276,1041014,44262,1061922,61842,58523,3319,0,0,,,,,,,996145,,,4659257,,,,,,,237
30076,3076,Williamsburg Area Transit Authority,Full Reporter,Urban,MB,PT,Annual Total,,,13,18,,,250619,231641,18978,250619,29336,28079,1257,0,0,,,,,,,1550609,,,2193561,,,,,,,36
30077,3077,Borough of Pottstown - Pottstown Area Rapid Transit,Full Reporter,Urban,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30077,3077,Borough of Pottstown - Pottstown Area Rapid Transit,Full Reporter,Urban,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30077,3077,Borough of Pottstown - Pottstown Area Rapid Transit,Full Reporter,Urban,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30077,3077,Borough of Pottstown - Pottstown Area Rapid Transit,Full Reporter,Urban,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30077,3077,Borough of Pottstown - Pottstown Area Rapid Transit,Full Reporter,Urban,DR,PT,Average Typical Weekday,6:00 AM,10:00 PM,,,,1,48,42,6,,11,9,2,,,,,,,,,20,,,46,262,,,,,,
30077,3077,Borough of Pottstown - Pottstown Area Rapid Transit,Full Reporter,Urban,DR,PT,Average Typical Sunday,,,,,,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,
30077,3077,Borough of Pottstown - Pottstown Area Rapid Transit,Full Reporter,Urban,DR,PT,Average Typical Saturday,6:00 AM,10:00 PM,,,,1,46,41,5,,9,8,1,,,,,,,,,13,,,40,51,,,,,,
30077,3077,Borough of Pottstown - Pottstown Area Rapid Transit,Full Reporter,Urban,DR,PT,Annual Total,,,1,2,,,14922,13087,1835,,3341,2773,568,,,,,,,,,5899,5899,,14040,,,,,,,
30077,3077,Borough of Pottstown - Pottstown Area Rapid Transit,Full Reporter,Urban,MB,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30077,3077,Borough of Pottstown - Pottstown Area Rapid Transit,Full Reporter,Urban,MB,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30077,3077,Borough of Pottstown - Pottstown Area Rapid Transit,Full Reporter,Urban,MB,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30077,3077,Borough of Pottstown - Pottstown Area Rapid Transit,Full Reporter,Urban,MB,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30077,3077,Borough of Pottstown - Pottstown Area Rapid Transit,Full Reporter,Urban,MB,PT,Average Typical Weekday,6:00 AM,10:00 PM,,,,5,831,810,21,837,65,61,4,,,,,,,,,810,,,853,262,,,,,,
30077,3077,Borough of Pottstown - Pottstown Area Rapid Transit,Full Reporter,Urban,MB,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30077,3077,Borough of Pottstown - Pottstown Area Rapid Transit,Full Reporter,Urban,MB,PT,Average Typical Saturday,6:00 AM,10:00 PM,,,,5,812,793,19,818,60,57,3,,,,,,,,,792,,,794,51,,,,,,
30077,3077,Borough of Pottstown - Pottstown Area Rapid Transit,Full Reporter,Urban,MB,PT,Annual Total,,,5,7,,,259134,252780,6354,261012,20090,19137,953,531,,,,,,,,252686,,,263980,,,,,,,219
30078,3078,Southwestern Pennsylvania Commission,Full Reporter,Urban,VP,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30078,3078,Southwestern Pennsylvania Commission,Full Reporter,Urban,VP,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30078,3078,Southwestern Pennsylvania Commission,Full Reporter,Urban,VP,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30078,3078,Southwestern Pennsylvania Commission,Full Reporter,Urban,VP,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30078,3078,Southwestern Pennsylvania Commission,Full Reporter,Urban,VP,PT,Average Typical Weekday,6:00 AM,7:00 PM,,,,56,3566,3566,0,,94,94,0,,,,,,,,,847,,,23429,253,,,,,,
30078,3078,Southwestern Pennsylvania Commission,Full Reporter,Urban,VP,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30078,3078,Southwestern Pennsylvania Commission,Full Reporter,Urban,VP,PT,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30078,3078,Southwestern Pennsylvania Commission,Full Reporter,Urban,VP,PT,Annual Total,,,57,76,,,902187,902187,0,,23677,23677,0,,,,,,,,,214306,,,5927581,,,,,,,
30079,3079,Fredericksburg Regional Transit,Reduced Reporter,Urban,MB,DO,Annual Total,,,21,,,,,800043,,,,52112,,,,,,,,,,427487,,,,,,,,,,
30080,3080,Arlington Transit - Arlington County,Full Reporter,Urban,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30080,3080,Arlington Transit - Arlington County,Full Reporter,Urban,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30080,3080,Arlington Transit - Arlington County,Full Reporter,Urban,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30080,3080,Arlington Transit - Arlington County,Full Reporter,Urban,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30080,3080,Arlington Transit - Arlington County,Full Reporter,Urban,DR,PT,Average Typical Weekday,5:45 AM,11:30 PM,,,,14,1470,1126,344,,143,130,13,,,,,,,,,123,,,1321,249,0,,2,Snow,,
30080,3080,Arlington Transit - Arlington County,Full Reporter,Urban,DR,PT,Average Typical Sunday,,,,,,0,0,0,0,,0,0,0,,,,,,,,,0,,,0,0,0,,0,,,
30080,3080,Arlington Transit - Arlington County,Full Reporter,Urban,DR,PT,Average Typical Saturday,5:45 AM,10:30 PM,,,,4,523,419,104,,49,44,5,,,,,,,,,41,,,455,56,0,,1,Snow,,
30080,3080,Arlington Transit - Arlington County,Full Reporter,Urban,DR,PT,Annual Total,,,14,17,,,329652,235784,93868,,38043,33585,4458,0,0,,,,,,,38941,38941,0,354469,,,,,,,
30080,3080,Arlington Transit - Arlington County,Full Reporter,Urban,DT,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30080,3080,Arlington Transit - Arlington County,Full Reporter,Urban,DT,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30080,3080,Arlington Transit - Arlington County,Full Reporter,Urban,DT,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30080,3080,Arlington Transit - Arlington County,Full Reporter,Urban,DT,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30080,3080,Arlington Transit - Arlington County,Full Reporter,Urban,DT,PT,Average Typical Weekday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30080,3080,Arlington Transit - Arlington County,Full Reporter,Urban,DT,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30080,3080,Arlington Transit - Arlington County,Full Reporter,Urban,DT,PT,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30080,3080,Arlington Transit - Arlington County,Full Reporter,Urban,DT,PT,Annual Total,,,25,25,,,,281507,,,,13471,,,,,,,,,,60659,60659,,336343,312,0,,2,Snow,,
30080,3080,Arlington Transit - Arlington County,Full Reporter,Urban,MB,PT,Average Weekday - PM Peak,3:00 PM,7:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30080,3080,Arlington Transit - Arlington County,Full Reporter,Urban,MB,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30080,3080,Arlington Transit - Arlington County,Full Reporter,Urban,MB,PT,Average Weekday - Midday,9:30 AM,3:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30080,3080,Arlington Transit - Arlington County,Full Reporter,Urban,MB,PT,Average Weekday - AM Peak,6:30 AM,9:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30080,3080,Arlington Transit - Arlington County,Full Reporter,Urban,MB,PT,Average Typical Weekday,4:35 AM,2:18 AM,,,,46,5984,5430,554,5478,531,497,34,,,,,,,,,10649,,,21404,251,0,,0,,,
30080,3080,Arlington Transit - Arlington County,Full Reporter,Urban,MB,PT,Average Typical Sunday,5:55 AM,12:52 AM,,,,16,1750,1620,130,1621,156,148,8,,,,,,,,,3046,,,8011,57,0,,1,Snow,,
30080,3080,Arlington Transit - Arlington County,Full Reporter,Urban,MB,PT,Average Typical Saturday,5:20 AM,2:17 AM,,,,19,2638,2448,190,2449,245,235,10,,,,,,,,,4551,,,11969,56,0,,1,Snow,,
30080,3080,Arlington Transit - Arlington County,Full Reporter,Urban,MB,PT,Annual Total,,,46,65,,,1749505,1584434,165071,1593174,155903,146763,9140,0,0,,,,,,,3111575,,,6316497,,,,,,,269
30081,3081,Loudoun County Commuter Bus Service - Office of Transportation Services,Full Reporter,Urban,CB,PT,Average Weekday - PM Peak,3:00 PM,8:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30081,3081,Loudoun County Commuter Bus Service - Office of Transportation Services,Full Reporter,Urban,CB,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30081,3081,Loudoun County Commuter Bus Service - Office of Transportation Services,Full Reporter,Urban,CB,PT,Average Weekday - Midday,12:45 PM,2:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30081,3081,Loudoun County Commuter Bus Service - Office of Transportation Services,Full Reporter,Urban,CB,PT,Average Weekday - AM Peak,4:38 AM,9:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30081,3081,Loudoun County Commuter Bus Service - Office of Transportation Services,Full Reporter,Urban,CB,PT,Average Typical Weekday,4:38 AM,8:40 PM,,,,55,10736,5634,5102,5783,318,175,143,,,,,,,,,4434,,,147684,251,,,3,OPM declared a state of emergency due to major snow storm,,
30081,3081,Loudoun County Commuter Bus Service - Office of Transportation Services,Full Reporter,Urban,CB,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30081,3081,Loudoun County Commuter Bus Service - Office of Transportation Services,Full Reporter,Urban,CB,PT,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30081,3081,Loudoun County Commuter Bus Service - Office of Transportation Services,Full Reporter,Urban,CB,PT,Annual Total,,,55,64,,,2608822,1369059,1239763,1405296,77343,42429,34914,0,0,,,,,,,1086081,,,36177358,,,,,,,149
30081,3081,Loudoun County Commuter Bus Service - Office of Transportation Services,Full Reporter,Urban,MB,PT,Average Weekday - PM Peak,4:00 PM,7:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30081,3081,Loudoun County Commuter Bus Service - Office of Transportation Services,Full Reporter,Urban,MB,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30081,3081,Loudoun County Commuter Bus Service - Office of Transportation Services,Full Reporter,Urban,MB,PT,Average Weekday - Midday,9:00 AM,4:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30081,3081,Loudoun County Commuter Bus Service - Office of Transportation Services,Full Reporter,Urban,MB,PT,Average Weekday - AM Peak,6:00 AM,9:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30081,3081,Loudoun County Commuter Bus Service - Office of Transportation Services,Full Reporter,Urban,MB,PT,Average Typical Weekday,5:00 AM,10:00 PM,,,,37,7217,5861,1356,6546,390,324,66,,,,,,,,,2750,,,29084,253,,,2,Snow Emergency declared by Federal Govt,,
30081,3081,Loudoun County Commuter Bus Service - Office of Transportation Services,Full Reporter,Urban,MB,PT,Average Typical Sunday,9:00 AM,6:00 PM,,,,1,77,15,62,25,15,9,6,,,,,,,,,48,,,127,51,,,1,Snow Emergency declared by Federal Govt,,
30081,3081,Loudoun County Commuter Bus Service - Office of Transportation Services,Full Reporter,Urban,MB,PT,Average Typical Saturday,8:00 AM,10:00 PM,,,,8,1698,1388,310,1416,99,85,14,,,,,,,,,546,,,4092,50,,,1,Snow Emergency declared by Federal Govt,,
30081,3081,Loudoun County Commuter Bus Service - Office of Transportation Services,Full Reporter,Urban,MB,PT,Annual Total,,,37,48,,,1840213,1638149,202064,1657866,93624,87077,6547,0,0,,,,,,,689807,,,7345101,,,,,,,260
30083,3083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30083,3083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30083,3083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30083,3083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30083,3083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,DR,PT,Average Typical Weekday,4:05 AM,2:09 AM,,,,98,14511,12903,1608,,895,792,103,,,,,,,,,1199,,,10208,255,,,,,,
30083,3083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,DR,PT,Average Typical Sunday,5:20 AM,2:10 AM,,,,39,3624,3083,541,,264,228,36,,,,,,,,,289,,,2151,55,,,,,,
30083,3083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,DR,PT,Average Typical Saturday,4:23 AM,2:10 AM,,,,56,6784,5863,921,,460,401,59,,,,,,,,,536,,,4055,56,,,,,,
30083,3083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,DR,PT,Annual Total,,,98,108,,,4279533,3788225,491308,,268609,237016,31593,,,,,,,,,351654,351654,,2948453,,,,,,,
30083,3083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,FB,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30083,3083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,FB,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30083,3083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,FB,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30083,3083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,FB,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30083,3083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,FB,PT,Average Typical Weekday,5:30 AM,10:05 PM,,,,1,54,54,0,54,19,19,0,,,,,,,,,595,,,425,260,,,,,,
30083,3083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,FB,PT,Average Typical Sunday,10:00 AM,12:05 AM,,,,1,43,43,0,44,15,15,0,,,,,,,,,549,,,420,52,,,,,,
30083,3083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,FB,PT,Average Typical Saturday,10:00 AM,12:05 AM,,,,1,48,48,0,49,17,17,0,,,,,,,,,1229,,,944,52,,,,,,
30083,3083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,FB,PT,Annual Total,,,3,3,,,19163,19163,0,18884,6658,6658,0,0,,,,,,,,247013,,,181405,,,,,,,
30083,3083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,LR,DO,Average Weekday - PM Peak,3:24 PM,7:08 PM,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,
30083,3083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,LR,DO,Average Weekday - Other,,,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,
30083,3083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,LR,DO,Average Weekday - Midday,9:41 AM,3:24 PM,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,
30083,3083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,LR,DO,Average Weekday - AM Peak,6:37 AM,9:41 AM,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,
30083,3083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,LR,DO,Average Typical Weekday,5:55 AM,12:45 AM,,,6,6,1184,1183,1,1185,87,87,0,,,1184,1183,1,87,87,0,4400,,,16472,256,,,,,,
30083,3083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,LR,DO,Average Typical Sunday,10:00 AM,9:51 PM,,,5,5,649,648,1,651,55,55,0,,,649,648,1,55,55,0,1126,,,4517,55,,,,,,
30083,3083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,LR,DO,Average Typical Saturday,5:55 AM,12:45 AM,,,5,5,967,966,1,966,79,79,0,,,967,966,1,79,79,0,3315,,,13035,55,,,,,,
30083,3083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,LR,DO,Annual Total,,,6,9,,,393937,393524,413,392461,30042,29955,87,,,393937,393524,413,30042,29955,87,1369483,,,5178799,,,,,,,
30083,3083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,MB,DO,Average Weekday - PM Peak,2:00 PM,7:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30083,3083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30083,3083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,MB,DO,Average Weekday - Midday,9:00 AM,2:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30083,3083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,MB,DO,Average Weekday - AM Peak,5:30 AM,9:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30083,3083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,MB,DO,Average Typical Weekday,4:05 AM,2:09 AM,,,,236,33039,33002,37,33122,2561,2544,17,,,,,,,,,43298,,,215854,255,,,,,,
30083,3083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,MB,DO,Average Typical Sunday,5:20 AM,2:10 AM,,,,185,12239,12221,18,12247,939,933,6,,,,,,,,,12479,,,48890,55,,,,,,
30083,3083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,MB,DO,Average Typical Saturday,4:23 AM,2:10 AM,,,,205,27285,27269,16,27336,2108,2102,6,,,,,,,,,27529,,,115568,56,,,,,,
30083,3083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,MB,DO,Annual Total,,,236,295,,,10627866,10616777,11089,10650513,823128,817866,5262,0,0,,,,,,,13241512,,,64203470,,,,,,,1195
30083,3083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,VP,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30083,3083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,VP,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
