ntdid,name,ssw,mode,servicetype,time,Time Service Begins,Time Service Ends,veh_oper,vmt,vmt_rev,Deadhead Miles,Scheduled Vehicle Revenue Miles,Actual Vehicle Hours,Vehicle Revenue Hours,Deadhead Hours,Charter Service Hours,School Bus Hours,Train Cars in Operation,Actual Miles,Revenue Miles,Deadhead Miles,Actual Hours,Revenue Hours,Deadhead Hours,Unlinked Passenger Trips,ADA Trips,Sponsored Service Trips,pmt,Days of Service Operated,Days not operated due to strikes,Strike description,Days not operated due to officially declared emergencies,Emergency description
9136,"Regional Public Transportation Authority, dba: Valley Metro",N,DT,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9136,"Regional Public Transportation Authority, dba: Valley Metro",N,DT,PT,Average Typical Weekday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9136,"Regional Public Transportation Authority, dba: Valley Metro",N,DT,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9136,"Regional Public Transportation Authority, dba: Valley Metro",N,DT,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9136,"Regional Public Transportation Authority, dba: Valley Metro",N,DT,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9136,"Regional Public Transportation Authority, dba: Valley Metro",N,DT,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9136,"Regional Public Transportation Authority, dba: Valley Metro",N,MB,PT,Annual Total,,,,8121361,6200569,1920792,6202306,545080,467766,77314,,,,,,,,,,9619743,,,49445479,365,,,,
9136,"Regional Public Transportation Authority, dba: Valley Metro",N,MB,PT,Average Typical Saturday,609,2145,65,13027,10937,2090,10938,1011,927,84,,,,,,,,,,15425,,,64321,52,,,,
9136,"Regional Public Transportation Authority, dba: Valley Metro",N,MB,PT,Average Typical Sunday,556,2206,40,7672,6459,1213,6461,553,509,44,,,,,,,,,,8129,,,30241,64,,,,
9136,"Regional Public Transportation Authority, dba: Valley Metro",N,MB,PT,Average Typical Weekday,510,2047,170,27924,20958,6966,20964,1836,1554,282,,,,,,,,,,33323,,,183942,249,,,,
9136,"Regional Public Transportation Authority, dba: Valley Metro",N,MB,PT,Average Weekday - AM Peak,600,900,162,,,,,,,,,,,,,,,,,,,,,,,,,
9136,"Regional Public Transportation Authority, dba: Valley Metro",N,MB,PT,Average Weekday - Midday,900,1500,114,,,,,,,,,,,,,,,,,,,,,,,,,
9136,"Regional Public Transportation Authority, dba: Valley Metro",N,MB,PT,Average Weekday - Other,,,101,,,,,,,,,,,,,,,,,,,,,,,,,
9136,"Regional Public Transportation Authority, dba: Valley Metro",N,MB,PT,Average Weekday - PM Peak,1500,1800,170,,,,,,,,,,,,,,,,,,,,,,,,,
9137,Surprise Dial-A-Ride Transit System,Y,DR,DO,Annual Total,,,,,19009,,,,1975,,,,,,,,,,,5292,,0,,,,,,
9137,Surprise Dial-A-Ride Transit System,Y,DR,DO,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9137,Surprise Dial-A-Ride Transit System,Y,DR,DO,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9137,Surprise Dial-A-Ride Transit System,Y,DR,DO,Average Typical Weekday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9137,Surprise Dial-A-Ride Transit System,Y,DR,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9137,Surprise Dial-A-Ride Transit System,Y,DR,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9137,Surprise Dial-A-Ride Transit System,Y,DR,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9137,Surprise Dial-A-Ride Transit System,Y,DR,DO,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9140,Peoria Transit,N,DR,DO,Annual Total,,,,107511,99946,7565,,8096,7863,233,,,,,,,,,,24513,629,,147699,250,,,,
9140,Peoria Transit,N,DR,DO,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9140,Peoria Transit,N,DR,DO,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9140,Peoria Transit,N,DR,DO,Average Typical Weekday,600,1800,5,430,400,30,,32,31,1,,,,,,,,,,96,,,430,250,,,,
9140,Peoria Transit,N,DR,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9140,Peoria Transit,N,DR,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9140,Peoria Transit,N,DR,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9140,Peoria Transit,N,DR,DO,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9142,Unitrans - City of Davis/ASUCD,N,MB,DO,Annual Total,,,,866320,801007,65313,836769,84724,80050,4674,452,0,,,,,,,,3880464,,,8630778,359,,,,
9142,Unitrans - City of Davis/ASUCD,N,MB,DO,Average Typical Saturday,900,1800,4,488,470,18,482,49,47,2,,,,,,,,,,1658,,,4195,52,,,,
9142,Unitrans - City of Davis/ASUCD,N,MB,DO,Average Typical Sunday,900,2000,4,525,502,23,505,41,38,3,,,,,,,,,,1012,,,2753,53,,,,
9142,Unitrans - City of Davis/ASUCD,N,MB,DO,Average Typical Weekday,630,2230,36,3106,2863,243,3019,308,291,17,,,,,,,,,,14387,,,31795,254,,,,
9142,Unitrans - City of Davis/ASUCD,N,MB,DO,Average Weekday - AM Peak,700,1000,36,,,,,,,,,,,,,,,,,,,,,,,,,
9142,Unitrans - City of Davis/ASUCD,N,MB,DO,Average Weekday - Midday,1000,1500,29,,,,,,,,,,,,,,,,,,,,,,,,,
9142,Unitrans - City of Davis/ASUCD,N,MB,DO,Average Weekday - Other,,,11,,,,,,,,,,,,,,,,,,,,,,,,,
9142,Unitrans - City of Davis/ASUCD,N,MB,DO,Average Weekday - PM Peak,1500,1900,34,,,,,,,,,,,,,,,,,,,,,,,,,
9144,Livermore / Amador Valley Transit Authority,N,DR,PT,Annual Total,,,,224099,200561,23538,,29627,26809,2818,0,0,,,,,,,,44741,44741,,244684,365,,,,
9144,Livermore / Amador Valley Transit Authority,N,DR,PT,Average Typical Saturday,430,130,7,349,293,56,,50,44,6,,,,,,,,,,60,,,357,56,,,,
9144,Livermore / Amador Valley Transit Authority,N,DR,PT,Average Typical Sunday,430,130,6,274,222,52,,40,36,4,,,,,,,,,,56,,,271,59,,,,
9144,Livermore / Amador Valley Transit Authority,N,DR,PT,Average Typical Weekday,430,145,13,736,667,69,,94,86,8,,,,,,,,,,149,,,814,250,,,,
9144,Livermore / Amador Valley Transit Authority,N,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9144,Livermore / Amador Valley Transit Authority,N,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9144,Livermore / Amador Valley Transit Authority,N,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9144,Livermore / Amador Valley Transit Authority,N,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9144,Livermore / Amador Valley Transit Authority,N,MB,PT,Annual Total,,,,2122389,1826997,295392,1825254,138293,124635,13658,0,0,,,,,,,,1727085,,,8407168,365,,,,
9144,Livermore / Amador Valley Transit Authority,N,MB,PT,Average Typical Saturday,457,114,14,2609,2448,161,2450,193,186,7,,,,,,,,,,2296,,,12855,56,,,,
9144,Livermore / Amador Valley Transit Authority,N,MB,PT,Average Typical Sunday,517,114,7,1546,1464,82,1465,109,106,3,,,,,,,,,,1446,,,7953,59,,,,
9144,Livermore / Amador Valley Transit Authority,N,MB,PT,Average Typical Weekday,442,144,50,7540,6400,1140,6406,484,432,52,,,,,,,,,,6053,,,28872,250,,,,
9144,Livermore / Amador Valley Transit Authority,N,MB,PT,Average Weekday - AM Peak,530,900,50,,,,,,,,,,,,,,,,,,,,,,,,,
9144,Livermore / Amador Valley Transit Authority,N,MB,PT,Average Weekday - Midday,900,1500,20,,,,,,,,,,,,,,,,,,,,,,,,,
9144,Livermore / Amador Valley Transit Authority,N,MB,PT,Average Weekday - Other,,,5,,,,,,,,,,,,,,,,,,,,,,,,,
9144,Livermore / Amador Valley Transit Authority,N,MB,PT,Average Weekday - PM Peak,1500,1830,46,,,,,,,,,,,,,,,,,,,,,,,,,
9146,Foothill Transit,N,MB,PT,Annual Total,,,,13239753,10173000,3066753,10210097,864029,685919,178110,3467,,,,,,,,,14058929,,,105898332,365,,,,
9146,Foothill Transit,N,MB,PT,Average Typical Saturday,1,2400,112,19551,16995,2556,17008,1415,1106,309,,,,,,,,,,23515,,,152687,52,,,,
9146,Foothill Transit,N,MB,PT,Average Typical Sunday,1,2400,111,19501,16957,2544,17003,1417,1104,313,,,,,,,,,,16775,,,115963,60,,,,
9146,Foothill Transit,N,MB,PT,Average Typical Weekday,1,2400,266,43917,32769,11148,32814,2859,2209,650,,,,,,,,,,46667,,,358918,253,,,,
9146,Foothill Transit,N,MB,PT,Average Weekday - AM Peak,500,900,266,,,,,,,,,,,,,,,,,,,,,,,,,
9146,Foothill Transit,N,MB,PT,Average Weekday - Midday,900,1500,132,,,,,,,,,,,,,,,,,,,,,,,,,
9146,Foothill Transit,N,MB,PT,Average Weekday - Other,,,130,,,,,,,,,,,,,,,,,,,,,,,,,
9146,Foothill Transit,N,MB,PT,Average Weekday - PM Peak,1500,1900,247,,,,,,,,,,,,,,,,,,,,,,,,,
9147,City of Los Angeles Department of Transportation,N,CB,PT,Annual Total,,,,3170402,1745460,1424942,1747414,139185,80436,58749,,,,,,,,,,2063738,,,34389260,365,,,,
9147,City of Los Angeles Department of Transportation,N,CB,PT,Average Typical Saturday,430,2200,4,639,512,127,512,29,26,3,,,,,,,,,,800,,,1801,52,,,,
9147,City of Los Angeles Department of Transportation,N,CB,PT,Average Typical Sunday,430,2200,4,711,613,98,570,32,29,3,,,,,,,,,,625,,,4720,53,,,,
9147,City of Los Angeles Department of Transportation,N,CB,PT,Average Typical Weekday,430,2200,83,13318,6495,6823,6502,579,298,281,,,,,,,,,,7644,,,130917,260,,,,
9147,City of Los Angeles Department of Transportation,N,CB,PT,Average Weekday - AM Peak,706,900,83,,,,,,,,,,,,,,,,,,,,,,,,,
9147,City of Los Angeles Department of Transportation,N,CB,PT,Average Weekday - Midday,900,1615,4,,,,,,,,,,,,,,,,,,,,,,,,,
9147,City of Los Angeles Department of Transportation,N,CB,PT,Average Weekday - Other,,,4,,,,,,,,,,,,,,,,,,,,,,,,,
9147,City of Los Angeles Department of Transportation,N,CB,PT,Average Weekday - PM Peak,1615,1900,83,,,,,,,,,,,,,,,,,,,,,,,,,
9147,City of Los Angeles Department of Transportation,N,DR,PT,Annual Total,,,,1358296,1120976,237320,,155776,121857,33919,,,,,,,,,,212513,,,1040042,260,,,,
9147,City of Los Angeles Department of Transportation,N,DR,PT,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9147,City of Los Angeles Department of Transportation,N,DR,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9147,City of Los Angeles Department of Transportation,N,DR,PT,Average Typical Weekday,600,1700,99,5219,4306,913,,598,468,130,,,,,,,,,,816,,,3982,260,,,,
9147,City of Los Angeles Department of Transportation,N,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9147,City of Los Angeles Department of Transportation,N,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9147,City of Los Angeles Department of Transportation,N,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9147,City of Los Angeles Department of Transportation,N,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9147,City of Los Angeles Department of Transportation,N,DT,PT,Annual Total,,,9,176650,176650,0,,13526,13526,0,,,,,,,,,,100962,,,196599,365,,,,
9147,City of Los Angeles Department of Transportation,N,DT,PT,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9147,City of Los Angeles Department of Transportation,N,DT,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9147,City of Los Angeles Department of Transportation,N,DT,PT,Average Typical Weekday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9147,City of Los Angeles Department of Transportation,N,DT,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9147,City of Los Angeles Department of Transportation,N,DT,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9147,City of Los Angeles Department of Transportation,N,DT,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9147,City of Los Angeles Department of Transportation,N,DT,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9147,City of Los Angeles Department of Transportation,N,MB,PT,Annual Total,,,,5617953,4992360,625593,5020198,599742,562010,37732,,,,,,,,,,24242563,,,34949665,365,,,,
9147,City of Los Angeles Department of Transportation,N,MB,PT,Average Typical Saturday,430,2317,107,11268,9879,1389,9936,1109,1034,75,,,,,,,,,,46332,,,1870,52,,,,
9147,City of Los Angeles Department of Transportation,N,MB,PT,Average Typical Sunday,430,2317,36,5639,5012,627,5030,583,544,39,,,,,,,,,,22729,,,4259,53,,,,
9147,City of Los Angeles Department of Transportation,N,MB,PT,Average Typical Weekday,430,2317,169,18204,16203,2001,16295,1961,1844,117,,,,,,,,,,78765,,,132364,260,,,,
9147,City of Los Angeles Department of Transportation,N,MB,PT,Average Weekday - AM Peak,706,900,169,,,,,,,,,,,,,,,,,,,,,,,,,
9147,City of Los Angeles Department of Transportation,N,MB,PT,Average Weekday - Midday,900,1615,106,,,,,,,,,,,,,,,,,,,,,,,,,
9147,City of Los Angeles Department of Transportation,N,MB,PT,Average Weekday - Other,,,97,,,,,,,,,,,,,,,,,,,,,,,,,
9147,City of Los Angeles Department of Transportation,N,MB,PT,Average Weekday - PM Peak,1615,1900,169,,,,,,,,,,,,,,,,,,,,,,,,,
9148,Victor Valley Transit Authority,N,CB,PT,Annual Total,,,,385477,261266,124211,262395,10554,6377,4177,,,,,,,,,,68671,,,3483864,254,,,,
9148,Victor Valley Transit Authority,N,CB,PT,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9148,Victor Valley Transit Authority,N,CB,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9148,Victor Valley Transit Authority,N,CB,PT,Average Typical Weekday,310,2030,7,1518,1029,489,1033,42,25,17,,,,,,,,,,270,,,13716,254,,,,
9148,Victor Valley Transit Authority,N,CB,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9148,Victor Valley Transit Authority,N,CB,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9148,Victor Valley Transit Authority,N,CB,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9148,Victor Valley Transit Authority,N,CB,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9148,Victor Valley Transit Authority,N,DR,PT,Annual Total,,,,941889,751442,190447,,54390,44840,9550,,,,,,,,,,126144,71969,,1495493,306,,,,
9148,Victor Valley Transit Authority,N,DR,PT,Average Typical Saturday,700,2000,,1216,1026,190,,72,60,12,,,,,,,,,,125,,,1460,54,,,,
9148,Victor Valley Transit Authority,N,DR,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9148,Victor Valley Transit Authority,N,DR,PT,Average Typical Weekday,600,2100,,3477,2762,715,,200,165,35,,,,,,,,,,474,,,5622,252,,,,
9148,Victor Valley Transit Authority,N,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9148,Victor Valley Transit Authority,N,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9148,Victor Valley Transit Authority,N,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9148,Victor Valley Transit Authority,N,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9148,Victor Valley Transit Authority,N,MB,PT,Annual Total,,,,2012489,1831414,181075,1833806,112275,105946,6329,,,,,,,,,,1765073,,,10546096,306,,,,
9148,Victor Valley Transit Authority,N,MB,PT,Average Typical Saturday,550,2105,22,5065,4669,396,4673,296,279,17,,,,,,,,,,3631,,,21786,54,,,,
9148,Victor Valley Transit Authority,N,MB,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9148,Victor Valley Transit Authority,N,MB,PT,Average Typical Weekday,430,2250,29,6901,6267,634,6276,382,361,21,,,,,,,,,,6228,,,37181,252,,,,
9148,Victor Valley Transit Authority,N,MB,PT,Average Weekday - AM Peak,555,1030,28,,,,,,,,,,,,,,,,,,,,,,,,,
9148,Victor Valley Transit Authority,N,MB,PT,Average Weekday - Midday,1030,1400,27,,,,,,,,,,,,,,,,,,,,,,,,,
9148,Victor Valley Transit Authority,N,MB,PT,Average Weekday - Other,,,21,,,,,,,,,,,,,,,,,,,,,,,,,
9148,Victor Valley Transit Authority,N,MB,PT,Average Weekday - PM Peak,1400,1800,29,,,,,,,,,,,,,,,,,,,,,,,,,
9148,Victor Valley Transit Authority,N,VP,PT,Annual Total,,,,1591766,1591766,0,,30261,30261,0,,,,,,,,,,191015,,,9799303,300,0,,0,
9148,Victor Valley Transit Authority,N,VP,PT,Average Typical Saturday,,,7,423,423,0,,8,8,0,,,,,,,,,,48,,,2195,43,0,,0,
9148,Victor Valley Transit Authority,N,VP,PT,Average Typical Sunday,,,5,366,366,0,,8,8,0,,,,,,,,,,42,,,1956,43,0,,0,
9148,Victor Valley Transit Authority,N,VP,PT,Average Typical Weekday,,,81,7280,7280,0,,138,138,0,,,,,,,,,,875,,,44957,214,0,,0,
9148,Victor Valley Transit Authority,N,VP,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9148,Victor Valley Transit Authority,N,VP,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9148,Victor Valley Transit Authority,N,VP,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9148,Victor Valley Transit Authority,N,VP,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9149,City of Lompoc - Lompoc Transit,N,CB,PT,Annual Total,,,,251766,225092,26674,225092,7716,5297,2419,,,,,,,,,,130734,,,6752760,252,0,,0,
9149,City of Lompoc - Lompoc Transit,N,CB,PT,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9149,City of Lompoc - Lompoc Transit,N,CB,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9149,City of Lompoc - Lompoc Transit,N,CB,PT,Average Typical Weekday,515,1845,13,999,893,106,893,31,21,10,,,,,,,,,,519,,,26790,252,0,,0,
9149,City of Lompoc - Lompoc Transit,N,CB,PT,Average Weekday - AM Peak,515,,,,,,,,,,,,,,,,,,,,,,,,,,,
9149,City of Lompoc - Lompoc Transit,N,CB,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9149,City of Lompoc - Lompoc Transit,N,CB,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9149,City of Lompoc - Lompoc Transit,N,CB,PT,Average Weekday - PM Peak,,1845,,,,,,,,,,,,,,,,,,,,,,,,,,
9149,City of Lompoc - Lompoc Transit,N,DR,PT,Annual Total,,,,58181,51437,6744,,6204,5515,689,,,,,,,,,,14998,14998,,26846,303,,,,
9149,City of Lompoc - Lompoc Transit,N,DR,PT,Average Typical Saturday,900,1700,2,76,67,9,,8,7,1,,,,,,,,,,20,,,36,52,,,,
9149,City of Lompoc - Lompoc Transit,N,DR,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9149,City of Lompoc - Lompoc Transit,N,DR,PT,Average Typical Weekday,630,1900,2,209,191,18,,22,20,2,,,,,,,,,,54,,,97,251,,,,
9149,City of Lompoc - Lompoc Transit,N,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9149,City of Lompoc - Lompoc Transit,N,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9149,City of Lompoc - Lompoc Transit,N,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9149,City of Lompoc - Lompoc Transit,N,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9149,City of Lompoc - Lompoc Transit,N,MB,PT,Annual Total,,,,211429,206743,4686,206743,15964,15594,370,,,,,,,,,,85675,,,582698,303,,,,
9149,City of Lompoc - Lompoc Transit,N,MB,PT,Average Typical Saturday,900,1900,10,724,675,49,675,36,33,3,,,,,,,,,,338,,,2224,52,,,,
9149,City of Lompoc - Lompoc Transit,N,MB,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,0,,,,,,,,
9149,City of Lompoc - Lompoc Transit,N,MB,PT,Average Typical Weekday,540,1900,10,696,688,8,688,56,55,1,,,,,,,,,,273,,,1796,251,,,,
9149,City of Lompoc - Lompoc Transit,N,MB,PT,Average Weekday - AM Peak,540,,10,,,,,,,,,,,,,,,,,,,,,,,,,
9149,City of Lompoc - Lompoc Transit,N,MB,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9149,City of Lompoc - Lompoc Transit,N,MB,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9149,City of Lompoc - Lompoc Transit,N,MB,PT,Average Weekday - PM Peak,,1900,10,,,,,,,,,,,,,,,,,,,,,,,,,
9151,Southern California Regional Rail Authority dba: Metrolink,N,CR,PT,Annual Total,,,,13460032,13162863,297169,13236867,374187,337976,36211,,,,2747258,2677136,70122,77310,68907,8403,13444752,,,464643102,359,,,,
9151,Southern California Regional Rail Authority dba: Metrolink,N,CR,PT,Average Typical Saturday,615,2330,12,16413,16328,85,16358,443,434,9,,,63,3204,3180,24,87,85,2,12628,,,644021,52,,,,
9151,Southern California Regional Rail Authority dba: Metrolink,N,CR,PT,Average Typical Sunday,620,2100,9,12644,12570,74,12700,340,332,8,,,49,2390,2368,22,65,63,2,9218,,,488560,53,,,,
9151,Southern California Regional Rail Authority dba: Metrolink,N,CR,PT,Average Typical Weekday,358,2300,37,46994,45857,1137,46115,1312,1172,140,,,185,9662,9395,267,273,241,32,48423,,,1595513,254,,,,
9151,Southern California Regional Rail Authority dba: Metrolink,N,CR,PT,Average Weekday - AM Peak,358,830,36,,16967,,,,,,,,173,,,0,,,0,21363,,,,,,,,
9151,Southern California Regional Rail Authority dba: Metrolink,N,CR,PT,Average Weekday - Midday,830,1530,24,,10992,,,,,,,,117,,,0,,,0,5251,,,,,,,,
9151,Southern California Regional Rail Authority dba: Metrolink,N,CR,PT,Average Weekday - Other,,,8,,2522,,,,,,,,37,,,0,,,0,793,,,,,,,,
9151,Southern California Regional Rail Authority dba: Metrolink,N,CR,PT,Average Weekday - PM Peak,1530,1855,36,,15377,,,,,,,,178,,,0,,,0,21016,,,,,,,,
9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,N,HR,DO,Annual Total,,,,7092023,6865440,226583,6887150,329332,301906,27426,,,,1538629,1489986,48643,73831,67957,5874,49516465,,,237760058,365,,,,
9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,N,HR,DO,Average Typical Saturday,430,241,12,18312,17795,517,17820,856,813,43,,,48,4174,4054,120,200,190,10,95123,,,442690,52,,,,
9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,N,HR,DO,Average Typical Sunday,430,41,12,16158,15786,372,15811,755,719,36,,,48,3795,3711,84,181,173,8,78734,,,363899,59,,,,
9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,N,HR,DO,Average Typical Weekday,430,241,13,20419,19719,700,19794,946,855,91,,,70,4322,4174,148,208,189,19,157184,,,760906,254,,,,
9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,N,HR,DO,Average Weekday - AM Peak,500,900,13,,5096,,,,,,,,70,,,0,,,0,33750,,,,,,,,
9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,N,HR,DO,Average Weekday - Midday,900,1500,11,,5352,,,,,,,,46,,,0,,,0,45137,,,,,,,,
9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,N,HR,DO,Average Weekday - Other,,,7,,4037,,,,,,,,24,,,0,,,0,24141,,,,,,,,
9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,N,HR,DO,Average Weekday - PM Peak,1500,1900,13,,5234,,,,,,,,70,,,0,,,0,54157,,,,,,,,
9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,N,LR,DO,Annual Total,,,,13644451,13238948,405503,13367786,695412,654167,41245,,,,5848905,5682127,166778,293018,275345,17673,63652197,,,408031938,365,,,,
9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,N,LR,DO,Average Typical Saturday,336,325,42,32773,31709,1064,32059,1739,1639,100,,,101,14540,14066,474,751,708,43,125990,,,820576,52,,,,
9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,N,LR,DO,Average Typical Sunday,336,214,42,30210,29385,825,29563,1603,1516,87,,,101,13496,13164,332,700,662,38,103235,,,671720,59,,,,
9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,N,LR,DO,Average Typical Weekday,336,214,59,39992,38805,1187,39199,2009,1888,121,,,144,16916,16433,483,837,785,52,200826,,,1282404,254,,,,
9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,N,LR,DO,Average Weekday - AM Peak,500,900,59,,10256,,,,,,,,144,,,0,,,0,44988,,,,,,,,
9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,N,LR,DO,Average Weekday - Midday,900,1500,43,,9979,,,,,,,,107,,,0,,,0,57290,,,,,,,,
9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,N,LR,DO,Average Weekday - Other,,,40,,8116,,,,,,,,94,,,0,,,0,30649,,,,,,,,
9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,N,LR,DO,Average Weekday - PM Peak,1500,1900,58,,10454,,,,,,,,141,,,0,,,0,67898,,,,,,,,
9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,N,MB,DO,Annual Total,,,,81680605,68004335,13676270,68752046,6848704,6231958,616746,,,,,,,,,,336447033,,,1386574854,365,,,,
9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,N,MB,DO,Average Typical Saturday,0,2400,978,165154,145526,19628,146957,14146,13316,830,,,,,,,,,,708739,,,2904279,52,,,,
9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,N,MB,DO,Average Typical Sunday,0,2400,761,135497,120317,15180,121386,11194,10573,621,,,,,,,,,,522256,,,2198681,59,,,,
9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,N,MB,DO,Average Typical Weekday,0,2400,1721,256292,209993,46299,212396,21467,19353,2114,,,,,,,,,,1058187,,,4353662,254,,,,
9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,N,MB,DO,Average Weekday - AM Peak,600,930,1710,,,,,,,,,,,,,,,,,,,,,,,,,
